,seconds,date,hr,diff
0,80.802,[2023-09-08 19:19:20 454],74.0,
1,81.302,[2023-09-08 19:19:20 954],74.0,0.5
2,81.802,[2023-09-08 19:19:21 454],74.0,0.5
3,82.302,[2023-09-08 19:19:21 954],75.0,0.5
4,82.802,[2023-09-08 19:19:22 454],75.0,0.5
5,83.302,[2023-09-08 19:19:22 954],75.0,0.5
6,83.802,[2023-09-08 19:19:23 454],74.0,0.5
7,84.302,[2023-09-08 19:19:23 954],74.0,0.5
8,84.802,[2023-09-08 19:19:24 454],73.0,0.5
9,85.302,[2023-09-08 19:19:24 954],73.0,0.5
10,85.802,[2023-09-08 19:19:25 454],73.0,0.5
11,86.302,[2023-09-08 19:19:25 954],73.0,0.5
12,86.802,[2023-09-08 19:19:26 454],73.0,0.5
13,87.302,[2023-09-08 19:19:26 954],73.0,0.5
14,87.802,[2023-09-08 19:19:27 454],73.0,0.5
15,88.302,[2023-09-08 19:19:27 954],73.0,0.5
16,88.802,[2023-09-08 19:19:28 454],73.0,0.5
17,89.302,[2023-09-08 19:19:28 954],73.0,0.5
18,89.802,[2023-09-08 19:19:29 454],73.0,0.5
19,90.302,[2023-09-08 19:19:29 954],73.0,0.5
20,90.802,[2023-09-08 19:19:30 454],73.0,0.5
21,91.302,[2023-09-08 19:19:30 954],73.0,0.5
22,91.802,[2023-09-08 19:19:31 454],73.0,0.5
23,92.302,[2023-09-08 19:19:31 954],73.0,0.5
24,92.802,[2023-09-08 19:19:32 454],73.0,0.5
25,93.302,[2023-09-08 19:19:32 954],73.0,0.5
26,93.802,[2023-09-08 19:19:33 454],73.0,0.5
27,94.302,[2023-09-08 19:19:33 954],73.0,0.5
28,94.802,,73.0,
29,95.302,,73.0,
30,95.802,[2023-09-08 19:19:35 454],73.0,1.5
31,96.302,[2023-09-08 19:19:35 954],73.0,0.5
32,96.802,[2023-09-08 19:19:36 454],73.0,0.5
33,97.302,[2023-09-08 19:19:36 954],73.0,0.5
34,97.802,[2023-09-08 19:19:37 454],73.0,0.5
35,98.302,[2023-09-08 19:19:37 954],73.0,0.5
36,98.802,[2023-09-08 19:19:38 454],73.0,0.5
37,99.302,[2023-09-08 19:19:38 954],73.0,0.5
38,99.802,[2023-09-08 19:19:39 454],73.0,0.5
39,100.302,[2023-09-08 19:19:39 954],73.0,0.5
40,100.802,,73.0,
41,101.302,,73.0,
42,101.802,,73.0,
43,102.302,,73.0,
44,102.802,,73.0,
45,103.302,,73.0,
46,103.802,,73.0,
47,104.302,,73.0,
48,104.802,,73.0,
49,105.302,,73.0,
50,105.802,,73.0,
51,106.302,,73.0,
52,106.802,[2023-09-08 19:19:46 454],73.0,6.5
53,107.302,[2023-09-08 19:19:46 954],73.0,0.5
54,107.802,[2023-09-08 19:19:47 454],73.0,0.5
55,108.302,[2023-09-08 19:19:47 954],73.0,0.5
56,108.802,[2023-09-08 19:19:48 454],73.0,0.5
57,109.302,[2023-09-08 19:19:48 954],73.0,0.5
58,109.802,[2023-09-08 19:19:49 454],73.0,0.5
59,110.302,[2023-09-08 19:19:49 954],73.0,0.5
60,110.802,[2023-09-08 19:19:50 454],73.0,0.5
61,111.302,[2023-09-08 19:19:50 954],73.0,0.5
62,111.802,[2023-09-08 19:19:51 454],73.0,0.5
63,112.302,[2023-09-08 19:19:51 954],73.0,0.5
64,112.802,,73.0,
65,113.302,,73.0,
66,113.802,,73.0,
67,114.302,,73.0,
68,114.802,,73.0,
69,115.302,,73.0,
70,115.802,,73.0,
71,116.302,,73.0,
72,116.802,,73.0,
73,117.302,,73.0,
74,117.802,,73.0,
75,118.302,,73.0,
76,118.802,,73.0,
77,119.302,,73.0,
78,119.802,,73.0,
79,120.302,,73.0,
80,120.802,,73.0,
81,121.302,,73.0,
82,121.802,,73.0,
83,122.302,,73.0,
84,122.802,,73.0,
85,123.302,,73.0,
86,123.802,,73.0,
87,124.302,,73.0,
88,124.802,,73.0,
89,125.302,,73.0,
90,125.802,,73.0,
91,126.302,,73.0,
92,126.802,,73.0,
93,127.302,,73.0,
94,127.802,,73.0,
95,128.30200000000002,,73.0,
96,128.80200000000002,,73.0,
97,129.30200000000002,,73.0,
98,129.80200000000002,,73.0,
99,130.30200000000002,,73.0,
100,130.80200000000002,,73.0,
101,131.30200000000002,,73.0,
102,131.80200000000002,,73.0,
103,132.30200000000002,,73.0,
104,132.80200000000002,,73.0,
105,133.30200000000002,,73.0,
106,133.80200000000002,,73.0,
107,134.30200000000002,,73.0,
108,134.80200000000002,,73.0,
109,135.30200000000002,,73.0,
110,135.80200000000002,,73.0,
111,136.30200000000002,,73.0,
112,136.80200000000002,,73.0,
113,137.30200000000002,,73.0,
114,137.80200000000002,,73.0,
115,138.30200000000002,,73.0,
116,138.80200000000002,,73.0,
117,139.30200000000002,,73.0,
118,139.80200000000002,,73.0,
119,140.30200000000002,,73.0,
120,140.80200000000002,,73.0,
121,141.30200000000002,,73.0,
122,141.80200000000002,,73.0,
123,142.802,[2023-09-08 19:20:22 454],73.0,30.499999999999986
124,143.302,[2023-09-08 19:20:22 954],73.0,0.5
125,143.802,[2023-09-08 19:20:23 454],73.0,0.5
126,144.302,[2023-09-08 19:20:23 954],73.0,0.5
127,144.802,[2023-09-08 19:20:24 454],73.0,0.5
128,145.302,[2023-09-08 19:20:24 954],73.0,0.5
129,145.802,,73.0,
130,146.302,,73.0,
131,146.802,[2023-09-08 19:20:26 454],73.0,1.5
132,147.302,[2023-09-08 19:20:26 954],73.0,0.5
133,147.802,[2023-09-08 19:20:27 454],73.0,0.5
134,148.302,[2023-09-08 19:20:27 954],73.0,0.5
135,148.802,[2023-09-08 19:20:28 454],73.0,0.5
136,149.302,[2023-09-08 19:20:28 954],73.0,0.5
137,149.802,,73.0,
138,150.302,,73.0,
139,150.802,,73.0,
140,151.302,,73.0,
141,151.802,[2023-09-08 19:20:31 454],73.0,2.5
142,152.302,[2023-09-08 19:20:31 954],73.0,0.5
143,152.802,[2023-09-08 19:20:32 454],73.0,0.5
144,153.302,[2023-09-08 19:20:32 954],73.0,0.5
145,153.802,[2023-09-08 19:20:33 454],73.0,0.5
146,154.302,[2023-09-08 19:20:33 954],73.0,0.5
147,154.802,[2023-09-08 19:20:34 454],73.0,0.5
148,155.302,[2023-09-08 19:20:34 954],73.0,0.5
149,155.802,[2023-09-08 19:20:35 454],73.0,0.5
150,156.302,[2023-09-08 19:20:35 954],73.0,0.5
151,156.802,[2023-09-08 19:20:36 454],73.0,0.5
152,157.302,[2023-09-08 19:20:36 954],73.0,0.5
153,157.802,,73.0,
154,158.302,,73.0,
155,158.802,,73.0,
156,159.302,,73.0,
157,159.802,,73.0,
158,160.302,,73.0,
159,160.802,[2023-09-08 19:20:40 454],73.0,3.5
160,161.302,[2023-09-08 19:20:40 954],73.0,0.5
161,161.802,[2023-09-08 19:20:41 454],73.0,0.5
162,162.302,[2023-09-08 19:20:41 954],73.0,0.5
163,162.802,[2023-09-08 19:20:42 454],73.0,0.5
164,163.302,[2023-09-08 19:20:42 954],73.0,0.5
165,163.802,[2023-09-08 19:20:43 454],73.0,0.5
166,164.302,[2023-09-08 19:20:43 954],73.0,0.5
167,164.802,[2023-09-08 19:20:44 454],73.0,0.5
168,165.302,[2023-09-08 19:20:44 954],73.0,0.5
169,165.802,[2023-09-08 19:20:45 454],73.0,0.5
170,166.302,[2023-09-08 19:20:45 954],73.0,0.5
171,166.802,[2023-09-08 19:20:46 454],73.0,0.5
172,167.302,[2023-09-08 19:20:46 954],73.0,0.5
173,167.802,[2023-09-08 19:20:47 454],73.0,0.5
174,168.302,[2023-09-08 19:20:47 954],73.0,0.5
175,168.802,[2023-09-08 19:20:48 454],73.0,0.5
176,169.302,[2023-09-08 19:20:48 954],73.0,0.5
177,169.802,[2023-09-08 19:20:49 454],73.0,0.5
178,170.302,[2023-09-08 19:20:49 954],73.0,0.5
179,170.802,[2023-09-08 19:20:50 454],73.0,0.5
180,171.302,[2023-09-08 19:20:50 954],73.0,0.5
181,171.802,[2023-09-08 19:20:51 454],73.0,0.5
182,172.302,[2023-09-08 19:20:51 954],73.0,0.5
183,172.802,[2023-09-08 19:20:52 454],73.0,0.5
184,173.302,[2023-09-08 19:20:52 954],73.0,0.5
185,173.802,[2023-09-08 19:20:53 454],73.0,0.5
186,174.302,[2023-09-08 19:20:53 954],73.0,0.5
187,174.802,[2023-09-08 19:20:54 454],73.0,0.5
188,175.302,[2023-09-08 19:20:54 954],73.0,0.5
189,175.802,[2023-09-08 19:20:55 454],73.0,0.5
190,176.302,[2023-09-08 19:20:55 954],73.0,0.5
191,176.802,[2023-09-08 19:20:56 454],73.0,0.5
192,177.302,[2023-09-08 19:20:56 954],73.0,0.5
193,177.802,,73.0,
194,178.302,,73.0,
195,178.802,[2023-09-08 19:20:58 454],73.0,1.5
196,179.302,[2023-09-08 19:20:58 954],73.0,0.5
197,179.802,[2023-09-08 19:20:59 454],73.0,0.5
198,180.302,[2023-09-08 19:20:59 954],73.0,0.5
199,180.802,[2023-09-08 19:21:00 454],73.0,0.5
200,181.302,[2023-09-08 19:21:00 954],73.0,0.5
201,181.802,,73.0,
202,182.302,,73.0,
203,182.802,,73.0,
204,183.302,,73.0,
205,183.802,,73.0,
206,184.302,,73.0,
207,184.802,,73.0,
208,185.302,,73.0,
209,185.802,,73.0,
210,186.302,,73.0,
211,186.802,,73.0,
212,187.302,,73.0,
213,187.802,,73.0,
214,188.302,,73.0,
215,188.802,,73.0,
216,189.302,,73.0,
217,189.802,,73.0,
218,190.302,,73.0,
219,190.802,[2023-09-08 19:21:10 454],73.0,9.5
220,191.302,[2023-09-08 19:21:10 954],73.0,0.5
221,191.802,[2023-09-08 19:21:11 454],73.0,0.5
222,192.302,[2023-09-08 19:21:11 954],73.0,0.5
223,192.802,[2023-09-08 19:21:12 454],73.0,0.5
224,193.302,[2023-09-08 19:21:12 954],73.0,0.5
225,193.802,[2023-09-08 19:21:13 454],73.0,0.5
226,194.302,[2023-09-08 19:21:13 954],73.0,0.5
227,194.802,[2023-09-08 19:21:14 454],73.0,0.5
228,195.302,[2023-09-08 19:21:14 954],73.0,0.5
229,195.802,,73.0,
230,196.302,,73.0,
231,196.802,,73.0,
232,197.302,,73.0,
233,197.802,,73.0,
234,198.302,,73.0,
235,198.802,,73.0,
236,199.302,,73.0,
237,199.802,,73.0,
238,200.302,,73.0,
239,200.802,,73.0,
240,201.302,,73.0,
241,201.802,,73.0,
242,202.302,,73.0,
243,202.802,,73.0,
244,203.302,,73.0,
245,203.802,,73.0,
246,204.302,,73.0,
247,204.802,,73.0,
248,205.302,,73.0,
249,205.802,,73.0,
250,206.302,,73.0,
251,206.802,,73.0,
252,207.302,,73.0,
253,207.802,,73.0,
254,208.302,,73.0,
255,208.802,,73.0,
256,209.302,,73.0,
257,209.802,,73.0,
258,210.302,,73.0,
259,210.802,,73.0,
260,211.302,,73.0,
261,211.802,,73.0,
262,212.302,,73.0,
263,212.802,,73.0,
264,213.302,,73.0,
265,213.802,,73.0,
266,214.302,,73.0,
267,214.802,,73.0,
268,215.302,,73.0,
269,215.802,,73.0,
270,216.302,,73.0,
271,216.802,,73.0,
272,217.302,,73.0,
273,217.802,,73.0,
274,218.302,,73.0,
275,218.802,,73.0,
276,219.302,,73.0,
277,219.802,,73.0,
278,220.302,,73.0,
279,220.802,,73.0,
280,221.302,,73.0,
281,221.802,,73.0,
282,222.302,,73.0,
283,222.802,,73.0,
284,223.302,,73.0,
285,223.802,,73.0,
286,224.302,,73.0,
287,224.802,,73.0,
288,225.302,,73.0,
289,225.802,,73.0,
290,226.302,,73.0,
291,226.802,,73.0,
292,227.302,,73.0,
293,227.802,,73.0,
294,228.302,,73.0,
295,228.802,,73.0,
296,229.302,,73.0,
297,229.802,,73.0,
298,230.302,,73.0,
299,230.802,,73.0,
300,231.302,,73.0,
301,231.802,,73.0,
302,232.302,,73.0,
303,232.802,,73.0,
304,233.302,,73.0,
305,233.802,,73.0,
306,234.302,,73.0,
307,234.802,,73.0,
308,235.302,,73.0,
309,235.802,,73.0,
310,236.302,,73.0,
311,236.802,,73.0,
312,237.302,,73.0,
313,237.802,[2023-09-08 19:21:57 454],73.0,42.5
314,238.302,[2023-09-08 19:21:57 954],73.0,0.5
315,238.802,[2023-09-08 19:21:58 454],73.0,0.5
316,239.302,[2023-09-08 19:21:58 954],73.0,0.5
317,239.802,[2023-09-08 19:21:59 454],74.0,0.5
318,240.302,[2023-09-08 19:21:59 954],74.0,0.5
319,240.802,[2023-09-08 19:22:00 454],74.0,0.5
320,241.302,[2023-09-08 19:22:00 954],74.0,0.5
321,241.802,[2023-09-08 19:22:01 454],74.0,0.5
322,242.302,[2023-09-08 19:22:01 954],74.0,0.5
323,242.802,[2023-09-08 19:22:02 454],74.0,0.5
324,243.302,[2023-09-08 19:22:02 954],74.0,0.5
325,243.802,[2023-09-08 19:22:03 454],74.0,0.5
326,244.302,[2023-09-08 19:22:03 954],74.0,0.5
327,244.802,[2023-09-08 19:22:04 454],74.0,0.5
328,245.302,[2023-09-08 19:22:04 954],74.0,0.5
329,245.802,[2023-09-08 19:22:05 454],74.0,0.5
330,246.302,[2023-09-08 19:22:05 954],74.0,0.5
331,246.802,[2023-09-08 19:22:06 454],74.0,0.5
332,247.302,[2023-09-08 19:22:06 954],74.0,0.5
333,247.802,[2023-09-08 19:22:07 454],74.0,0.5
334,248.302,[2023-09-08 19:22:07 954],74.0,0.5
335,248.802,[2023-09-08 19:22:08 454],74.0,0.5
336,249.302,[2023-09-08 19:22:08 954],74.0,0.5
337,249.802,[2023-09-08 19:22:09 454],74.0,0.5
338,250.302,[2023-09-08 19:22:09 954],74.0,0.5
339,250.802,[2023-09-08 19:22:10 454],74.0,0.5
340,251.302,[2023-09-08 19:22:10 954],74.0,0.5
341,251.802,[2023-09-08 19:22:11 454],74.0,0.5
342,252.302,[2023-09-08 19:22:11 954],74.0,0.5
343,252.802,,74.0,
344,253.302,,74.0,
345,253.802,,74.0,
346,254.302,,74.0,
347,254.802,,74.0,
348,255.302,,74.0,
349,255.802,,74.0,
350,256.302,,74.0,
351,256.802,,74.0,
352,257.302,,74.0,
353,257.802,,74.0,
354,258.302,,74.0,
355,258.802,[2023-09-08 19:22:18 454],74.0,6.500000000000028
356,259.302,[2023-09-08 19:22:18 954],74.0,0.5
357,259.802,[2023-09-08 19:22:19 454],74.0,0.5
358,260.302,[2023-09-08 19:22:19 954],74.0,0.5
359,260.802,[2023-09-08 19:22:20 454],74.0,0.5
360,261.302,[2023-09-08 19:22:20 954],74.0,0.5
361,261.802,[2023-09-08 19:22:21 454],74.0,0.5
362,262.302,[2023-09-08 19:22:21 954],74.0,0.5
363,262.802,[2023-09-08 19:22:22 454],74.0,0.5
364,263.302,[2023-09-08 19:22:22 954],74.0,0.5
365,263.802,[2023-09-08 19:22:23 454],74.0,0.5
366,264.302,[2023-09-08 19:22:23 954],74.0,0.5
367,264.802,,74.0,
368,265.302,,74.0,
369,265.802,[2023-09-08 19:22:25 454],74.0,1.5
370,266.302,[2023-09-08 19:22:25 954],74.0,0.5
371,266.802,[2023-09-08 19:22:26 454],74.0,0.5
372,267.302,[2023-09-08 19:22:26 954],74.0,0.5
373,267.802,[2023-09-08 19:22:27 454],74.0,0.5
374,268.302,[2023-09-08 19:22:27 954],74.0,0.5
375,268.802,,74.0,
376,269.302,,74.0,
377,269.802,,74.0,
378,270.302,,74.0,
379,270.802,,74.0,
380,271.302,,74.0,
381,271.802,,74.0,
382,272.302,,74.0,
383,272.802,,74.0,
384,273.302,,74.0,
385,273.802,,74.0,
386,274.302,,74.0,
387,274.802,,74.0,
388,275.302,,74.0,
389,275.802,,74.0,
390,276.302,,74.0,
391,276.802,[2023-09-08 19:22:36 454],74.0,8.5
392,277.302,[2023-09-08 19:22:36 954],74.0,0.5
393,277.802,[2023-09-08 19:22:37 454],74.0,0.5
394,278.302,[2023-09-08 19:22:37 954],74.0,0.5
395,278.802,[2023-09-08 19:22:38 454],74.0,0.5
396,279.302,[2023-09-08 19:22:38 954],74.0,0.5
397,279.802,[2023-09-08 19:22:39 454],74.0,0.5
398,280.302,[2023-09-08 19:22:39 954],74.0,0.5
399,280.802,[2023-09-08 19:22:40 454],74.0,0.5
400,281.302,[2023-09-08 19:22:40 954],74.0,0.5
401,281.802,,74.0,
402,282.302,,74.0,
403,282.802,,74.0,
404,283.302,,74.0,
405,283.802,,74.0,
406,284.302,,74.0,
407,284.802,[2023-09-08 19:22:44 454],74.0,3.5
408,285.302,[2023-09-08 19:22:44 954],74.0,0.5
409,285.802,[2023-09-08 19:22:45 454],74.0,0.5
410,286.302,[2023-09-08 19:22:45 954],74.0,0.5
411,286.802,[2023-09-08 19:22:46 454],74.0,0.5
412,287.302,[2023-09-08 19:22:46 954],74.0,0.5
413,287.802,[2023-09-08 19:22:47 454],74.0,0.5
414,288.302,[2023-09-08 19:22:47 954],74.0,0.5
415,288.802,[2023-09-08 19:22:48 454],74.0,0.5
416,289.302,[2023-09-08 19:22:48 954],74.0,0.5
417,289.802,,74.0,
418,290.302,,74.0,
419,290.802,,74.0,
420,291.302,,74.0,
421,291.802,[2023-09-08 19:22:51 454],74.0,2.5
422,292.302,[2023-09-08 19:22:51 954],74.0,0.5
423,292.802,[2023-09-08 19:22:52 454],74.0,0.5
424,293.302,[2023-09-08 19:22:52 954],74.0,0.5
425,293.802,[2023-09-08 19:22:53 454],75.0,0.5
426,294.302,[2023-09-08 19:22:53 954],75.0,0.5
427,294.802,[2023-09-08 19:22:54 454],75.0,0.5
428,295.302,[2023-09-08 19:22:54 954],75.0,0.5
429,295.802,[2023-09-08 19:22:55 454],76.0,0.5
430,296.302,[2023-09-08 19:22:55 954],76.0,0.5
431,296.802,[2023-09-08 19:22:56 454],76.0,0.5
432,297.302,[2023-09-08 19:22:56 954],76.0,0.5
433,297.802,[2023-09-08 19:22:57 454],76.0,0.5
434,298.302,[2023-09-08 19:22:57 954],76.0,0.5
435,298.802,[2023-09-08 19:22:58 454],77.0,0.5
436,299.302,[2023-09-08 19:22:58 954],77.0,0.5
437,299.802,[2023-09-08 19:22:59 454],77.0,0.5
438,300.302,[2023-09-08 19:22:59 954],77.0,0.5
439,300.802,[2023-09-08 19:23:00 454],77.0,0.5
440,301.302,[2023-09-08 19:23:00 954],77.0,0.5
441,301.802,[2023-09-08 19:23:01 454],77.0,0.5
442,302.302,[2023-09-08 19:23:01 954],77.0,0.5
443,302.802,,77.0,
444,303.302,,77.0,
445,303.802,,77.0,
446,304.302,,77.0,
447,304.802,[2023-09-08 19:23:04 454],77.0,2.5
448,305.302,[2023-09-08 19:23:04 954],77.0,0.5
449,305.802,[2023-09-08 19:23:05 454],77.0,0.5
450,306.302,[2023-09-08 19:23:05 954],77.0,0.5
451,306.802,[2023-09-08 19:23:06 454],77.0,0.5
452,307.302,[2023-09-08 19:23:06 954],77.0,0.5
453,307.802,[2023-09-08 19:23:07 454],77.0,0.5
454,308.302,[2023-09-08 19:23:07 954],77.0,0.5
455,308.802,[2023-09-08 19:23:08 454],77.0,0.5
456,309.302,[2023-09-08 19:23:08 954],77.0,0.5
457,309.802,[2023-09-08 19:23:09 454],77.0,0.5
458,310.302,[2023-09-08 19:23:09 954],77.0,0.5
459,310.802,[2023-09-08 19:23:10 454],77.0,0.5
460,311.302,[2023-09-08 19:23:10 954],77.0,0.5
461,311.802,,77.0,
462,312.302,,77.0,
463,312.802,,77.0,
464,313.302,,77.0,
465,313.802,,77.0,
466,314.302,,77.0,
467,314.802,,77.0,
468,315.302,,77.0,
469,315.802,,77.0,
470,316.302,,77.0,
471,316.802,,77.0,
472,317.302,,77.0,
473,317.802,,77.0,
474,318.302,,77.0,
475,318.802,,77.0,
476,319.302,,77.0,
477,319.802,,77.0,
478,320.302,,77.0,
479,320.802,[2023-09-08 19:23:20 454],77.0,9.5
480,321.302,[2023-09-08 19:23:20 954],77.0,0.5
481,321.802,[2023-09-08 19:23:21 454],77.0,0.5
482,322.302,[2023-09-08 19:23:21 954],77.0,0.5
483,322.802,[2023-09-08 19:23:22 454],77.0,0.5
484,323.302,[2023-09-08 19:23:22 954],77.0,0.5
485,323.802,,77.0,
486,324.302,,77.0,
487,324.802,,77.0,
488,325.302,,77.0,
489,325.802,,77.0,
490,326.302,,77.0,
491,326.802,,77.0,
492,327.302,,77.0,
493,327.802,,77.0,
494,328.302,,77.0,
495,328.802,,77.0,
496,329.302,,77.0,
497,329.802,,77.0,
498,330.302,,77.0,
499,330.802,,77.0,
500,331.302,,77.0,
501,331.802,,77.0,
502,332.302,,77.0,
503,332.802,,77.0,
504,333.302,,77.0,
505,333.802,,77.0,
506,334.302,,77.0,
507,334.802,,77.0,
508,335.302,,77.0,
509,335.802,[2023-09-08 19:23:35 454],77.0,12.5
510,336.302,[2023-09-08 19:23:35 954],77.0,0.5
511,336.802,[2023-09-08 19:23:36 454],77.0,0.5
512,337.302,[2023-09-08 19:23:36 954],77.0,0.5
513,337.802,[2023-09-08 19:23:37 454],77.0,0.5
514,338.302,[2023-09-08 19:23:37 954],77.0,0.5
515,338.802,[2023-09-08 19:23:38 454],77.0,0.5
516,339.302,[2023-09-08 19:23:38 954],77.0,0.5
517,339.802,[2023-09-08 19:23:39 454],76.0,0.5
518,340.302,[2023-09-08 19:23:39 954],76.0,0.5
519,340.802,[2023-09-08 19:23:40 454],76.0,0.5
520,341.302,[2023-09-08 19:23:40 954],76.0,0.5
521,341.802,[2023-09-08 19:23:41 454],77.0,0.5
522,342.302,[2023-09-08 19:23:41 954],77.0,0.5
523,342.802,[2023-09-08 19:23:42 454],77.0,0.5
524,343.302,[2023-09-08 19:23:42 954],77.0,0.5
525,343.802,[2023-09-08 19:23:43 454],77.0,0.5
526,344.302,[2023-09-08 19:23:43 954],77.0,0.5
527,344.802,[2023-09-08 19:23:44 454],77.0,0.5
528,345.302,[2023-09-08 19:23:44 954],77.0,0.5
529,345.802,,77.0,
530,346.302,,77.0,
531,346.802,,77.0,
532,347.302,,77.0,
533,347.802,[2023-09-08 19:23:47 454],77.0,2.5
534,348.302,[2023-09-08 19:23:47 954],77.0,0.5
535,348.802,[2023-09-08 19:23:48 454],77.0,0.5
536,349.302,[2023-09-08 19:23:48 954],77.0,0.5
537,349.802,[2023-09-08 19:23:49 454],77.0,0.5
538,350.302,[2023-09-08 19:23:49 954],77.0,0.5
539,350.802,,77.0,
540,351.302,,77.0,
541,351.802,,77.0,
542,352.302,,77.0,
543,352.802,,77.0,
544,353.302,,77.0,
545,353.802,,77.0,
546,354.302,,77.0,
547,354.802,,77.0,
548,355.302,,77.0,
549,355.802,,77.0,
550,356.302,,77.0,
551,356.802,,77.0,
552,357.302,,77.0,
553,357.802,,77.0,
554,358.302,,77.0,
555,358.802,,77.0,
556,359.302,,77.0,
557,359.802,,77.0,
558,360.302,,77.0,
559,360.802,[2023-09-08 19:24:00 454],77.0,10.5
560,361.302,[2023-09-08 19:24:00 954],77.0,0.5
561,361.802,[2023-09-08 19:24:01 454],77.0,0.5
562,362.302,[2023-09-08 19:24:01 954],77.0,0.5
563,362.802,[2023-09-08 19:24:02 454],77.0,0.5
564,363.302,[2023-09-08 19:24:02 954],77.0,0.5
565,363.802,[2023-09-08 19:24:03 454],77.0,0.5
566,364.302,[2023-09-08 19:24:03 954],77.0,0.5
567,364.802,[2023-09-08 19:24:04 454],77.0,0.5
568,365.302,[2023-09-08 19:24:04 954],77.0,0.5
569,365.802,[2023-09-08 19:24:05 454],77.0,0.5
570,366.302,[2023-09-08 19:24:05 954],77.0,0.5
571,366.802,[2023-09-08 19:24:06 454],77.0,0.5
572,367.302,[2023-09-08 19:24:06 954],77.0,0.5
573,367.802,[2023-09-08 19:24:07 454],77.0,0.5
574,368.302,[2023-09-08 19:24:07 954],77.0,0.5
575,368.802,,77.0,
576,369.302,,77.0,
577,369.802,,77.0,
578,370.302,,77.0,
579,370.802,,77.0,
580,371.302,,77.0,
581,371.802,,77.0,
582,372.302,,77.0,
583,372.802,,77.0,
584,373.302,,77.0,
585,373.802,,77.0,
586,374.302,,77.0,
587,374.802,[2023-09-08 19:24:14 454],77.0,6.5
588,375.302,[2023-09-08 19:24:14 954],77.0,0.5
589,375.802,[2023-09-08 19:24:15 454],77.0,0.5
590,376.302,[2023-09-08 19:24:15 954],77.0,0.5
591,376.802,[2023-09-08 19:24:16 454],77.0,0.5
592,377.302,[2023-09-08 19:24:16 954],77.0,0.5
593,377.802,[2023-09-08 19:24:17 454],77.0,0.5
594,378.302,[2023-09-08 19:24:17 954],77.0,0.5
595,378.802,[2023-09-08 19:24:18 454],77.0,0.5
596,379.302,[2023-09-08 19:24:18 954],77.0,0.5
597,379.802,[2023-09-08 19:24:19 454],77.0,0.5
598,380.302,[2023-09-08 19:24:19 954],77.0,0.5
599,380.802,,77.0,
600,381.302,,77.0,
601,381.802,,77.0,
602,382.302,,77.0,
603,382.802,,77.0,
604,383.302,,77.0,
605,383.802,,77.0,
606,384.302,,77.0,
607,384.802,,77.0,
608,385.302,,77.0,
609,385.802,,77.0,
610,386.302,,77.0,
611,386.802,,77.0,
612,387.302,,77.0,
613,387.802,,77.0,
614,388.302,,77.0,
615,388.802,,77.0,
616,389.302,,77.0,
617,389.802,,77.0,
618,390.302,,77.0,
619,390.802,,77.0,
620,391.302,,77.0,
621,391.802,,77.0,
622,392.302,,77.0,
623,392.802,,77.0,
624,393.302,,77.0,
625,393.802,,77.0,
626,394.302,,77.0,
627,394.802,,77.0,
628,395.302,,77.0,
629,395.802,,77.0,
630,396.302,,77.0,
631,396.802,,77.0,
632,397.302,,77.0,
633,397.802,[2023-09-08 19:24:37 454],77.0,17.5
634,398.302,[2023-09-08 19:24:37 954],77.0,0.5
635,398.802,[2023-09-08 19:24:38 454],77.0,0.5
636,399.302,[2023-09-08 19:24:38 954],77.0,0.5
637,399.802,[2023-09-08 19:24:39 454],76.0,0.5
638,400.302,[2023-09-08 19:24:39 954],75.0,0.5
639,400.802,[2023-09-08 19:24:40 454],75.0,0.5
640,401.302,[2023-09-08 19:24:40 954],74.0,0.5
641,401.802,[2023-09-08 19:24:41 454],74.0,0.5
642,402.302,[2023-09-08 19:24:41 954],74.0,0.5
643,402.802,[2023-09-08 19:24:42 454],73.0,0.5
644,403.302,[2023-09-08 19:24:42 954],73.0,0.5
645,403.802,[2023-09-08 19:24:43 454],73.0,0.5
646,404.302,[2023-09-08 19:24:43 954],73.0,0.5
647,404.802,[2023-09-08 19:24:44 454],73.0,0.5
648,405.302,[2023-09-08 19:24:44 954],73.0,0.5
649,405.802,,73.0,
650,406.302,,73.0,
651,406.802,,73.0,
652,407.302,,73.0,
653,407.802,,73.0,
654,408.302,,73.0,
655,408.802,,73.0,
656,409.302,,73.0,
657,409.802,[2023-09-08 19:24:49 454],73.0,4.5
658,410.302,[2023-09-08 19:24:49 954],73.0,0.5
659,410.802,[2023-09-08 19:24:50 454],73.0,0.5
660,411.302,[2023-09-08 19:24:50 954],73.0,0.5
661,411.802,[2023-09-08 19:24:51 454],73.0,0.5
662,412.302,[2023-09-08 19:24:51 954],73.0,0.5
663,412.802,[2023-09-08 19:24:52 454],73.0,0.5
664,413.302,[2023-09-08 19:24:52 954],73.0,0.5
665,413.802,[2023-09-08 19:24:53 454],73.0,0.5
666,414.302,[2023-09-08 19:24:53 954],73.0,0.5
667,414.802,[2023-09-08 19:24:54 454],73.0,0.5
668,415.302,[2023-09-08 19:24:54 954],73.0,0.5
669,415.802,[2023-09-08 19:24:55 454],73.0,0.5
670,416.302,[2023-09-08 19:24:55 954],73.0,0.5
671,416.802,[2023-09-08 19:24:56 454],73.0,0.5
672,417.302,[2023-09-08 19:24:56 954],73.0,0.5
673,417.802,[2023-09-08 19:24:57 454],73.0,0.5
